freq (Hz)	magnitude
8.690000E+2	5.966442E-1
8.700000E+2	7.390656E-1
8.710000E+2	8.112876E-1
8.720000E+2	8.116846E-1
8.730000E+2	6.549842E-1
8.740000E+2	5.204124E-1
8.750000E+2	3.765362E-1
8.760000E+2	2.895157E-1
8.770000E+2	2.392314E-1
8.780000E+2	1.687595E-1
8.790000E+2	1.575433E-1
8.800000E+2	1.215676E-1
8.810000E+2	1.062167E-1
8.820000E+2	1.044994E-1
8.830000E+2	6.822679E-2
8.840000E+2	8.374596E-2
8.850000E+2	7.636740E-2
8.860000E+2	6.364517E-2
8.870000E+2	7.822670E-2
8.880000E+2	8.059940E-2
8.890000E+2	7.186187E-2
8.900000E+2	9.437759E-2
8.910000E+2	8.583850E-2
8.920000E+2	9.159336E-2
8.930000E+2	1.063026E-1
8.940000E+2	8.646547E-2
8.950000E+2	1.131932E-1
8.960000E+2	1.049241E-1
8.970000E+2	1.079520E-1
8.980000E+2	1.237739E-1
8.990000E+2	1.047490E-1
9.000000E+2	1.238629E-1
9.010000E+2	1.251626E-1
9.020000E+2	1.189920E-1
9.030000E+2	1.415095E-1
9.040000E+2	1.171794E-1
9.050000E+2	1.505220E-1
9.060000E+2	1.454528E-1
9.070000E+2	1.459320E-1
9.080000E+2	1.735715E-1
9.090000E+2	1.394481E-1
9.100000E+2	1.791628E-1
9.110000E+2	1.629518E-1
9.120000E+2	1.646800E-1
9.130000E+2	1.969529E-1
9.140000E+2	1.560541E-1
9.150000E+2	2.096360E-1
9.160000E+2	1.894297E-1
9.170000E+2	1.927586E-1
9.180000E+2	2.303383E-1
9.190000E+2	1.847323E-1
9.200000E+2	2.438340E-1
9.210000E+2	2.229159E-1
9.220000E+2	2.307732E-1
9.230000E+2	2.776387E-1
9.240000E+2	2.315895E-1
9.250000E+2	3.067459E-1
9.260000E+2	2.846911E-1
9.270000E+2	3.066334E-1
9.280000E+2	3.683882E-1
9.290000E+2	2.955757E-1
9.300000E+2	3.663747E-1
9.310000E+2	3.127013E-1
9.320000E+2	3.371589E-1
9.330000E+2	3.835543E-1
9.340000E+2	3.221923E-1
9.350000E+2	4.230329E-1
9.360000E+2	3.721254E-1
9.370000E+2	4.109475E-1
9.380000E+2	4.732759E-1
9.390000E+2	4.054150E-1
9.400000E+2	5.394527E-1
9.410000E+2	4.782883E-1
9.420000E+2	5.378993E-1
9.430000E+2	6.177158E-1
9.440000E+2	5.370485E-1
9.450000E+2	7.271738E-1
9.460000E+2	6.571332E-1
9.470000E+2	7.635924E-1
9.480000E+2	8.946455E-1
9.490000E+2	8.052673E-1
9.500000E+2	1.130500E+0
9.510000E+2	1.059380E+0
9.520000E+2	1.312337E+0
9.530000E+2	1.621545E+0
9.540000E+2	1.597086E+0
9.550000E+2	2.505791E+0
9.560000E+2	2.734288E+0
9.570000E+2	4.336872E+0
9.580000E+2	8.108587E+0
9.590000E+2	1.469763E+1
9.600000E+2	9.922527E+0
9.610000E+2	4.385690E+0
9.620000E+2	3.224899E+0
9.630000E+2	2.567307E+0
9.640000E+2	1.695038E+0
9.650000E+2	1.784911E+0
9.660000E+2	1.485730E+0
9.670000E+2	1.574222E+0
9.680000E+2	1.234612E+0
9.690000E+2	9.592615E-1
9.700000E+2	1.022682E+0
9.710000E+2	7.970981E-1
9.720000E+2	8.076491E-1
9.730000E+2	7.654783E-1
9.740000E+2	6.200718E-1
9.750000E+2	7.074344E-1
9.760000E+2	5.636597E-1
9.770000E+2	5.905882E-1
9.780000E+2	5.756507E-1
9.790000E+2	4.762513E-1
9.800000E+2	5.520518E-1
9.810000E+2	4.507768E-1
9.820000E+2	4.786104E-1
9.830000E+2	4.692199E-1
9.840000E+2	3.960247E-1
9.850000E+2	4.564600E-1
9.860000E+2	3.730455E-1
9.870000E+2	3.993558E-1
9.880000E+2	3.834778E-1
9.890000E+2	3.202208E-1
9.900000E+2	3.508023E-1
9.910000E+2	3.023646E-1
9.920000E+2	3.494957E-1
9.930000E+2	3.554646E-1
9.940000E+2	3.116204E-1
9.950000E+2	3.596561E-1
9.960000E+2	3.044834E-1
9.970000E+2	3.276597E-1
9.980000E+2	3.241963E-1
9.990000E+2	2.888509E-1
1.000000E+3	3.281401E-1
1.001000E+3	2.791829E-1
1.002000E+3	3.032762E-1
1.003000E+3	2.975185E-1
1.004000E+3	2.696058E-1
1.005000E+3	3.047495E-1
1.006000E+3	2.630218E-1
1.007000E+3	2.858350E-1
1.008000E+3	2.772578E-1
1.009000E+3	2.558773E-1
1.010000E+3	2.851093E-1
1.011000E+3	2.454456E-1
1.012000E+3	2.702704E-1
1.013000E+3	2.634197E-1
1.014000E+3	2.463943E-1
1.015000E+3	2.720206E-1
1.016000E+3	2.400943E-1
1.017000E+3	2.628477E-1
1.018000E+3	2.535444E-1
1.019000E+3	2.428407E-1
1.020000E+3	2.496198E-1
1.021000E+3	2.328402E-1
1.022000E+3	2.489152E-1
1.023000E+3	2.327807E-1
1.024000E+3	2.268097E-1
1.025000E+3	2.495633E-1
1.026000E+3	2.273215E-1
1.027000E+3	2.487101E-1
1.028000E+3	2.379856E-1
1.029000E+3	2.392960E-1
1.030000E+3	2.566503E-1
1.031000E+3	2.261985E-1
1.032000E+3	2.308108E-1
1.033000E+3	2.199337E-1
1.034000E+3	2.355283E-1
1.035000E+3	2.522159E-1
1.036000E+3	2.347951E-1
1.037000E+3	2.582767E-1
1.038000E+3	2.464479E-1
1.039000E+3	2.547083E-1
1.040000E+3	2.647521E-1
1.041000E+3	2.577743E-1
1.042000E+3	2.818275E-1
1.043000E+3	2.655699E-1
1.044000E+3	2.947162E-1
1.045000E+3	2.910591E-1
1.046000E+3	3.068581E-1
1.047000E+3	3.551057E-1
1.048000E+3	3.342746E-1
1.049000E+3	4.271218E-1
1.050000E+3	4.179721E-1
1.051000E+3	4.646961E-1
1.052000E+3	5.551716E-1
1.053000E+3	5.385785E-1
1.054000E+3	7.520611E-1
1.055000E+3	7.865782E-1
1.056000E+3	1.047525E+0
1.057000E+3	1.494318E+0
1.058000E+3	1.946346E+0
1.059000E+3	4.649083E+0
1.060000E+3	6.074751E+0
1.061000E+3	3.119881E+0
1.062000E+3	1.942249E+0
1.063000E+3	1.164732E+0
1.064000E+3	1.109600E+0
1.065000E+3	7.836766E-1
1.066000E+3	7.365173E-1
1.067000E+3	6.742936E-1
1.068000E+3	5.070854E-1
1.069000E+3	5.399529E-1
1.070000E+3	3.991526E-1
1.071000E+3	4.078210E-1
1.072000E+3	4.227520E-1
1.073000E+3	3.600988E-1
1.074000E+3	3.806354E-1
1.075000E+3	2.933920E-1
1.076000E+3	3.080664E-1
1.077000E+3	2.955385E-1
1.078000E+3	2.483956E-1
1.079000E+3	2.852268E-1
1.080000E+3	2.324048E-1
1.081000E+3	2.463338E-1
1.082000E+3	2.423431E-1
1.083000E+3	2.168802E-1
1.084000E+3	2.417563E-1
1.085000E+3	2.126149E-1
1.086000E+3	2.275164E-1
1.087000E+3	2.215239E-1
1.088000E+3	2.069024E-1
1.089000E+3	2.269089E-1
1.090000E+3	2.010817E-1
1.091000E+3	2.190692E-1
1.092000E+3	2.112687E-1
1.093000E+3	2.031051E-1
1.094000E+3	2.177819E-1
1.095000E+3	1.956082E-1
1.096000E+3	2.119773E-1
1.097000E+3	2.050080E-1
1.098000E+3	2.041532E-1
1.099000E+3	2.136991E-1
1.100000E+3	1.975354E-1
1.101000E+3	2.153144E-1
1.102000E+3	2.028491E-1
1.103000E+3	2.075927E-1
1.104000E+3	2.156090E-1
1.105000E+3	1.991597E-1
1.106000E+3	2.166905E-1
1.107000E+3	2.022325E-1
1.108000E+3	2.107518E-1
1.109000E+3	2.168096E-1
1.110000E+3	2.000452E-1
1.111000E+3	2.216026E-1
1.112000E+3	2.013594E-1
1.113000E+3	2.108942E-1
1.114000E+3	2.162272E-1
1.115000E+3	2.024210E-1
1.116000E+3	2.344963E-1
1.117000E+3	2.126758E-1
1.118000E+3	2.288107E-1
1.119000E+3	2.317356E-1
1.120000E+3	2.166580E-1
1.121000E+3	2.423046E-1
1.122000E+3	2.175320E-1
1.123000E+3	2.337318E-1
1.124000E+3	2.340718E-1
1.125000E+3	2.197233E-1
1.126000E+3	2.470623E-1
1.127000E+3	2.220694E-1
1.128000E+3	2.420125E-1
1.129000E+3	2.438240E-1
1.130000E+3	2.289245E-1
1.131000E+3	2.521809E-1
1.132000E+3	2.256057E-1
1.133000E+3	2.459588E-1
1.134000E+3	2.421528E-1
1.135000E+3	2.258129E-1
1.136000E+3	2.580253E-1
1.137000E+3	2.297559E-1
1.138000E+3	2.555051E-1
1.139000E+3	2.564308E-1
1.140000E+3	2.371332E-1
1.141000E+3	2.657356E-1
1.142000E+3	2.345147E-1
1.143000E+3	2.638643E-1
1.144000E+3	2.619703E-1
1.145000E+3	2.462325E-1
1.146000E+3	2.821271E-1
1.147000E+3	2.452505E-1
1.148000E+3	2.763678E-1
1.149000E+3	2.721722E-1
1.150000E+3	2.559837E-1
1.151000E+3	2.938917E-1
1.152000E+3	2.546308E-1
1.153000E+3	2.906885E-1
1.154000E+3	2.854964E-1
1.155000E+3	2.714688E-1
1.156000E+3	3.122395E-1
1.157000E+3	2.698490E-1
1.158000E+3	3.093122E-1
1.159000E+3	3.024436E-1
1.160000E+3	2.865423E-1
1.161000E+3	3.316869E-1
1.162000E+3	2.854382E-1
1.163000E+3	3.316401E-1
1.164000E+3	3.237992E-1
1.165000E+3	3.077006E-1
1.166000E+3	3.603009E-1
1.167000E+3	3.086546E-1
1.168000E+3	3.649971E-1
1.169000E+3	3.522369E-1
1.170000E+3	3.390867E-1
1.171000E+3	3.980768E-1
1.172000E+3	3.341640E-1
1.173000E+3	4.040790E-1
1.174000E+3	3.853451E-1
1.175000E+3	3.740448E-1
1.176000E+3	4.410686E-1
1.177000E+3	3.671339E-1
1.178000E+3	4.520624E-1
1.179000E+3	4.296030E-1
1.180000E+3	4.235941E-1
1.181000E+3	5.007122E-1
1.182000E+3	4.203370E-1
1.183000E+3	5.183102E-1
1.184000E+3	4.934478E-1
1.185000E+3	4.919655E-1
1.186000E+3	5.812351E-1
1.187000E+3	4.951392E-1
1.188000E+3	6.109487E-1
1.189000E+3	5.809817E-1
1.190000E+3	5.878623E-1
1.191000E+3	6.901702E-1
1.192000E+3	5.985525E-1
1.193000E+3	7.399088E-1
1.194000E+3	7.168958E-1
1.195000E+3	7.534443E-1
1.196000E+3	9.112711E-1
1.197000E+3	8.839496E-1
1.198000E+3	1.069036E+0
1.199000E+3	9.707244E-1
1.200000E+3	9.953076E-1
1.201000E+3	1.160939E+0
1.202000E+3	1.070169E+0
1.203000E+3	1.347218E+0
1.204000E+3	1.325622E+0
1.205000E+3	1.519951E+0
1.206000E+3	1.784956E+0
1.207000E+3	1.891690E+0
1.208000E+3	2.656142E+0
1.209000E+3	3.184771E+0
1.210000E+3	5.320674E+0
1.211000E+3	5.283176E+0
1.212000E+3	2.515675E+0
1.213000E+3	1.477306E+0
1.214000E+3	7.172475E-1
1.215000E+3	7.445685E-1
1.216000E+3	7.612892E-1
1.217000E+3	5.781835E-1
1.218000E+3	1.067815E+0
1.219000E+3	1.241721E+0
1.220000E+3	2.052225E+0
1.221000E+3	1.557969E+0
1.222000E+3	1.434541E+0
1.223000E+3	2.525072E+0
1.224000E+3	2.705739E+0
1.225000E+3	3.559974E+0
1.226000E+3	5.814538E+0
1.227000E+3	6.778033E+0
1.228000E+3	1.890984E+1
1.229000E+3	2.270400E+1
1.230000E+3	9.648216E+0
1.231000E+3	7.506508E+0
1.232000E+3	4.223314E+0
1.233000E+3	4.192222E+0
1.234000E+3	2.928951E+0
1.235000E+3	2.487265E+0
1.236000E+3	2.501799E+0
1.237000E+3	2.004096E+0
1.238000E+3	2.110302E+0
1.239000E+3	1.520710E+0
1.240000E+3	1.501051E+0
1.241000E+3	1.570791E+0
1.242000E+3	1.183787E+0
1.243000E+3	1.391282E+0
1.244000E+3	1.145563E+0
1.245000E+3	1.108987E+0
1.246000E+3	1.145354E+0
1.247000E+3	8.881989E-1
1.248000E+3	1.056905E+0
1.249000E+3	8.744868E-1
1.250000E+3	8.682680E-1
1.251000E+3	9.176964E-1
1.252000E+3	7.206033E-1
1.253000E+3	8.580923E-1
1.254000E+3	7.068012E-1
1.255000E+3	7.130184E-1
1.256000E+3	7.418478E-1
1.257000E+3	5.823064E-1
1.258000E+3	6.916421E-1
1.259000E+3	5.404293E-1
1.260000E+3	5.340476E-1
1.261000E+3	6.111251E-1
1.262000E+3	4.996892E-1
1.263000E+3	6.087644E-1
1.264000E+3	5.223613E-1
1.265000E+3	5.370652E-1
1.266000E+3	5.704501E-1
1.267000E+3	4.635812E-1
1.268000E+3	5.573487E-1
1.269000E+3	4.665490E-1
1.270000E+3	4.808523E-1
1.271000E+3	4.769737E-1
1.272000E+3	3.766312E-1
1.273000E+3	4.970166E-1
1.274000E+3	4.291458E-1
1.275000E+3	4.449147E-1
1.276000E+3	4.698738E-1
1.277000E+3	3.889686E-1
1.278000E+3	4.671868E-1
1.279000E+3	3.948161E-1
1.280000E+3	4.147890E-1
1.281000E+3	4.306956E-1
1.282000E+3	3.516663E-1
1.283000E+3	4.219124E-1
1.284000E+3	3.651306E-1
1.285000E+3	3.844943E-1
1.286000E+3	4.011395E-1
1.287000E+3	3.383253E-1
1.288000E+3	3.987519E-1
1.289000E+3	3.397296E-1
1.290000E+3	3.612741E-1
1.291000E+3	3.729238E-1
1.292000E+3	3.171662E-1
1.293000E+3	3.769675E-1
1.294000E+3	3.193323E-1
1.295000E+3	3.400569E-1
1.296000E+3	3.488821E-1
1.297000E+3	2.992349E-1
1.298000E+3	3.545779E-1
1.299000E+3	3.008845E-1
1.300000E+3	3.237363E-1
1.301000E+3	3.299797E-1
1.302000E+3	2.845075E-1
1.303000E+3	3.362821E-1
1.304000E+3	2.852686E-1
1.305000E+3	3.079458E-1
1.306000E+3	3.121416E-1
1.307000E+3	2.718377E-1
1.308000E+3	3.199804E-1
1.309000E+3	2.707145E-1
1.310000E+3	2.945624E-1
1.311000E+3	2.957782E-1
1.312000E+3	2.608380E-1
1.313000E+3	3.055684E-1
1.314000E+3	2.591059E-1
1.315000E+3	2.824557E-1
1.316000E+3	2.831958E-1
1.317000E+3	2.513858E-1
1.318000E+3	2.949453E-1
1.319000E+3	2.530361E-1
1.320000E+3	2.739761E-1
1.321000E+3	2.714505E-1
1.322000E+3	2.430918E-1
1.323000E+3	2.825715E-1
1.324000E+3	2.401666E-1
1.325000E+3	2.638908E-1
1.326000E+3	2.622968E-1
1.327000E+3	2.358897E-1
1.328000E+3	2.737997E-1
1.329000E+3	2.333450E-1
1.330000E+3	2.570093E-1
1.331000E+3	2.540456E-1
1.332000E+3	2.298063E-1
1.333000E+3	2.660386E-1
1.334000E+3	2.280843E-1
1.335000E+3	2.533966E-1
1.336000E+3	2.475622E-1
1.337000E+3	2.254860E-1
1.338000E+3	2.579367E-1
1.339000E+3	2.212985E-1
1.340000E+3	2.464516E-1
1.341000E+3	2.410422E-1
1.342000E+3	2.222222E-1
1.343000E+3	2.539464E-1
1.344000E+3	2.176122E-1
1.345000E+3	2.423941E-1
1.346000E+3	2.368102E-1
1.347000E+3	2.208904E-1
1.348000E+3	2.504424E-1
1.349000E+3	2.153928E-1
1.350000E+3	2.391832E-1
1.351000E+3	2.315785E-1
1.352000E+3	2.176102E-1
1.353000E+3	2.471687E-1
1.354000E+3	2.158882E-1
1.355000E+3	2.434876E-1
1.356000E+3	2.359653E-1
1.357000E+3	2.188368E-1
1.358000E+3	2.435434E-1
1.359000E+3	2.112775E-1
1.360000E+3	2.376031E-1
1.361000E+3	2.287675E-1
1.362000E+3	2.197870E-1
1.363000E+3	2.450282E-1
1.364000E+3	2.143282E-1
1.365000E+3	2.396909E-1
1.366000E+3	2.304637E-1
1.367000E+3	2.243356E-1
1.368000E+3	2.490966E-1
1.369000E+3	2.208275E-1
1.370000E+3	2.486527E-1
1.371000E+3	2.356418E-1
1.372000E+3	2.313446E-1
1.373000E+3	2.509100E-1
1.374000E+3	2.225183E-1
1.375000E+3	2.508621E-1
1.376000E+3	2.359480E-1
1.377000E+3	2.385107E-1
1.378000E+3	2.573401E-1
1.379000E+3	2.313054E-1
1.380000E+3	2.604834E-1
1.381000E+3	2.442378E-1
1.382000E+3	2.674080E-1
1.383000E+3	2.783335E-1
1.384000E+3	2.806183E-1
1.385000E+3	3.305593E-1
1.386000E+3	3.621854E-1
1.387000E+3	4.176723E-1
1.388000E+3	4.671915E-1
1.389000E+3	5.319899E-1
1.390000E+3	6.678506E-1
1.391000E+3	7.871423E-1
1.392000E+3	1.146340E+0
1.393000E+3	1.709747E+0
1.394000E+3	2.973364E+0
1.395000E+3	2.721059E+0
1.396000E+3	1.524057E+0
1.397000E+3	1.104606E+0
1.398000E+3	7.986002E-1
1.399000E+3	6.643735E-1
1.400000E+3	5.904189E-1
1.401000E+3	4.401026E-1
1.402000E+3	4.088932E-1
1.403000E+3	3.621851E-1
1.404000E+3	3.273756E-1
1.405000E+3	3.158965E-1
1.406000E+3	2.805505E-1
1.407000E+3	2.679890E-1
1.408000E+3	2.496007E-1
1.409000E+3	2.170051E-1
1.410000E+3	2.283980E-1
1.411000E+3	2.158725E-1
1.412000E+3	2.160879E-1
1.413000E+3	2.124703E-1
1.414000E+3	1.966096E-1
1.415000E+3	2.072039E-1
1.416000E+3	1.922442E-1
1.417000E+3	1.913298E-1
1.418000E+3	1.990393E-1
1.419000E+3	1.783830E-1
1.420000E+3	1.874804E-1
1.421000E+3	1.807360E-1
1.422000E+3	1.826749E-1
1.423000E+3	1.954546E-1
1.424000E+3	1.754582E-1
1.425000E+3	1.960348E-1
1.426000E+3	1.870855E-1
1.427000E+3	1.912458E-1
1.428000E+3	1.988898E-1
1.429000E+3	1.760770E-1
1.430000E+3	1.925531E-1
1.431000E+3	1.827767E-1
1.432000E+3	1.800105E-1
1.433000E+3	1.935042E-1
1.434000E+3	1.735974E-1
1.435000E+3	1.917808E-1
1.436000E+3	1.852616E-1
1.437000E+3	1.838777E-1
1.438000E+3	1.972903E-1
1.439000E+3	1.791985E-1
1.440000E+3	1.979087E-1
1.441000E+3	1.866052E-1
1.442000E+3	1.871257E-1
1.443000E+3	1.977741E-1
1.444000E+3	1.802105E-1
1.445000E+3	2.005218E-1
1.446000E+3	1.926784E-1
1.447000E+3	1.933992E-1
1.448000E+3	2.058635E-1
1.449000E+3	1.899298E-1
1.450000E+3	2.086203E-1
1.451000E+3	1.997757E-1
1.452000E+3	2.003853E-1
1.453000E+3	2.126019E-1
1.454000E+3	1.964549E-1
1.455000E+3	2.162160E-1
1.456000E+3	2.080039E-1
1.457000E+3	2.088378E-1
1.458000E+3	2.215446E-1
1.459000E+3	2.055908E-1
1.460000E+3	2.260383E-1
1.461000E+3	2.167983E-1
1.462000E+3	2.194429E-1
1.463000E+3	2.321884E-1
1.464000E+3	2.171660E-1
1.465000E+3	2.379451E-1
1.466000E+3	2.269596E-1
1.467000E+3	2.300256E-1
1.468000E+3	2.408179E-1
1.469000E+3	2.279551E-1
1.470000E+3	2.512029E-1
1.471000E+3	2.463397E-1
1.472000E+3	2.524700E-1
1.473000E+3	2.653583E-1
1.474000E+3	2.557504E-1
1.475000E+3	2.784504E-1
1.476000E+3	2.695533E-1
1.477000E+3	2.744924E-1
1.478000E+3	2.502479E-1
1.479000E+3	2.800198E-1
1.480000E+3	3.046326E-1
1.481000E+3	3.074628E-1
1.482000E+3	3.166412E-1
1.483000E+3	3.314612E-1
1.484000E+3	3.262491E-1
1.485000E+3	3.341705E-1
1.486000E+3	3.399072E-1
1.487000E+3	3.586513E-1
1.488000E+3	3.844966E-1
1.489000E+3	3.836788E-1
1.490000E+3	4.185515E-1
1.491000E+3	4.297412E-1
1.492000E+3	4.655522E-1
1.493000E+3	5.012049E-1
1.494000E+3	4.961776E-1
1.495000E+3	4.922543E-1
1.496000E+3	4.970561E-1
1.497000E+3	5.252892E-1
1.498000E+3	5.527939E-1
1.499000E+3	5.561728E-1
1.500000E+3	5.964411E-1
1.501000E+3	6.056815E-1
1.502000E+3	6.389489E-1
1.503000E+3	6.814360E-1
1.504000E+3	6.974092E-1
1.505000E+3	7.567600E-1
1.506000E+3	7.831504E-1
1.507000E+3	8.356846E-1
1.508000E+3	8.934573E-1
1.509000E+3	9.295867E-1
1.510000E+3	1.021380E+0
1.511000E+3	1.078159E+0
1.512000E+3	1.175747E+0
1.513000E+3	1.287485E+0
1.514000E+3	1.377630E+0
1.515000E+3	1.564029E+0
1.516000E+3	1.733185E+0
1.517000E+3	1.991379E+0
1.518000E+3	2.355955E+0
1.519000E+3	2.759839E+0
1.520000E+3	3.461418E+0
1.521000E+3	4.425107E+0
1.522000E+3	6.173387E+0
1.523000E+3	9.425273E+0
1.524000E+3	1.229077E+1
1.525000E+3	1.005268E+1
1.526000E+3	6.659540E+0
1.527000E+3	4.674700E+0
1.528000E+3	3.589553E+0
1.529000E+3	2.837994E+0
1.530000E+3	2.360494E+0
1.531000E+3	1.959143E+0
1.532000E+3	1.695138E+0
1.533000E+3	1.591675E+0
1.534000E+3	1.436084E+0
1.535000E+3	1.399354E+0
1.536000E+3	1.978594E+0
1.537000E+3	2.045746E+0
1.538000E+3	1.369014E+0
1.539000E+3	1.249281E+0
1.540000E+3	1.087193E+0
1.541000E+3	1.024470E+0
1.542000E+3	9.611117E-1
1.543000E+3	8.965654E-1
1.544000E+3	8.652245E-1
1.545000E+3	8.101326E-1
1.546000E+3	7.900859E-1
1.547000E+3	7.649809E-1
1.548000E+3	7.346260E-1
1.549000E+3	7.112664E-1
1.550000E+3	6.762971E-1
1.551000E+3	6.497918E-1
1.552000E+3	6.154520E-1
1.553000E+3	5.882333E-1
1.554000E+3	5.483384E-1
1.555000E+3	5.278494E-1
1.556000E+3	5.270055E-1
1.557000E+3	5.399064E-1
1.558000E+3	5.429879E-1
1.559000E+3	5.322427E-1
1.560000E+3	5.355763E-1
1.561000E+3	5.356306E-1
1.562000E+3	5.421130E-1
1.563000E+3	5.205239E-1
1.564000E+3	4.935094E-1
1.565000E+3	4.843300E-1
1.566000E+3	4.710165E-1
1.567000E+3	4.610040E-1
1.568000E+3	4.543148E-1
1.569000E+3	4.418126E-1
1.570000E+3	4.410463E-1
1.571000E+3	4.324587E-1
1.572000E+3	4.267454E-1
1.573000E+3	4.248057E-1
1.574000E+3	4.136917E-1
1.575000E+3	4.132416E-1
1.576000E+3	4.049490E-1
1.577000E+3	3.998399E-1
1.578000E+3	3.930365E-1
1.579000E+3	3.876237E-1
1.580000E+3	3.903852E-1
1.581000E+3	3.853551E-1
1.582000E+3	3.839082E-1
1.583000E+3	3.844820E-1
1.584000E+3	3.781089E-1
1.585000E+3	3.806055E-1
1.586000E+3	3.764977E-1
1.587000E+3	3.751388E-1
1.588000E+3	3.758169E-1
1.589000E+3	3.712809E-1
1.590000E+3	3.730894E-1
1.591000E+3	3.716971E-1
1.592000E+3	3.711309E-1
1.593000E+3	3.744357E-1
1.594000E+3	3.725285E-1
1.595000E+3	3.768349E-1
1.596000E+3	3.789614E-1
1.597000E+3	3.811754E-1
1.598000E+3	3.880810E-1
1.599000E+3	3.902200E-1
1.600000E+3	3.978380E-1
1.601000E+3	4.063348E-1
1.602000E+3	4.129047E-1
1.603000E+3	4.289922E-1
1.604000E+3	4.433679E-1
1.605000E+3	4.656990E-1
1.606000E+3	5.015959E-1
1.607000E+3	5.406983E-1
1.608000E+3	6.181733E-1
1.609000E+3	7.406339E-1
1.610000E+3	9.785555E-1
1.611000E+3	1.474856E+0
1.612000E+3	1.609231E+0
1.613000E+3	9.645453E-1
1.614000E+3	5.536872E-1
1.615000E+3	3.540829E-1
1.616000E+3	2.748351E-1
1.617000E+3	2.245556E-1
1.618000E+3	2.294611E-1
1.619000E+3	1.914331E-1
1.620000E+3	1.697910E-1
1.621000E+3	1.552968E-1
1.622000E+3	1.609593E-1
1.623000E+3	1.600124E-1
1.624000E+3	1.629730E-1
1.625000E+3	1.697742E-1
1.626000E+3	1.659500E-1
1.627000E+3	1.765068E-1
1.628000E+3	1.737165E-1
1.629000E+3	1.739944E-1
1.630000E+3	1.800515E-1
1.631000E+3	1.735267E-1
1.632000E+3	1.809470E-1
1.633000E+3	1.790396E-1
1.634000E+3	1.780008E-1
1.635000E+3	1.842142E-1
1.636000E+3	1.785605E-1
1.637000E+3	1.851083E-1
1.638000E+3	1.838273E-1
1.639000E+3	1.815653E-1
1.640000E+3	1.876250E-1
1.641000E+3	1.825890E-1
1.642000E+3	1.869997E-1
1.643000E+3	1.851121E-1
1.644000E+3	1.855876E-1
1.645000E+3	1.905722E-1
1.646000E+3	1.873276E-1
1.647000E+3	1.906872E-1
1.648000E+3	1.906862E-1
1.649000E+3	1.901426E-1
1.650000E+3	1.944999E-1
1.651000E+3	1.908870E-1
1.652000E+3	1.937867E-1
1.653000E+3	1.940141E-1
1.654000E+3	1.930804E-1
1.655000E+3	1.975548E-1
1.656000E+3	1.933024E-1
1.657000E+3	1.955331E-1
1.658000E+3	1.956589E-1
1.659000E+3	1.939944E-1
1.660000E+3	1.971074E-1
1.661000E+3	1.937345E-1
1.662000E+3	1.959050E-1
1.663000E+3	1.962661E-1
1.664000E+3	1.947522E-1
1.665000E+3	1.980736E-1
1.666000E+3	1.939183E-1
1.667000E+3	1.954930E-1
1.668000E+3	1.959171E-1
1.669000E+3	1.944669E-1
1.670000E+3	1.986169E-1
1.671000E+3	1.960999E-1
1.672000E+3	1.991706E-1
1.673000E+3	1.965073E-1
1.674000E+3	1.925248E-1
1.675000E+3	1.952523E-1
1.676000E+3	1.877781E-1
1.677000E+3	1.897232E-1
1.678000E+3	1.815292E-1
1.679000E+3	1.798436E-1
1.680000E+3	1.816325E-1
1.681000E+3	1.879539E-1
1.682000E+3	1.978908E-1
1.683000E+3	2.003108E-1
1.684000E+3	2.029786E-1
1.685000E+3	2.043934E-1
1.686000E+3	2.037964E-1
1.687000E+3	2.073057E-1
1.688000E+3	2.062773E-1
1.689000E+3	2.086894E-1
1.690000E+3	2.104671E-1
1.691000E+3	2.108137E-1
1.692000E+3	2.154157E-1
1.693000E+3	2.147081E-1
1.694000E+3	2.183389E-1
1.695000E+3	2.236738E-1
1.696000E+3	2.285070E-1
1.697000E+3	2.384730E-1
1.698000E+3	2.381413E-1
1.699000E+3	2.360896E-1
1.700000E+3	2.302008E-1
1.701000E+3	2.259191E-1
1.702000E+3	2.268785E-1
1.703000E+3	2.260613E-1
1.704000E+3	2.255627E-1
1.705000E+3	2.274347E-1
1.706000E+3	2.267445E-1
1.707000E+3	2.314471E-1
1.708000E+3	2.295199E-1
1.709000E+3	2.348837E-1
1.710000E+3	2.345403E-1
1.711000E+3	2.372357E-1
1.712000E+3	2.426012E-1
1.713000E+3	2.436554E-1
1.714000E+3	2.491366E-1
1.715000E+3	2.520375E-1
1.716000E+3	2.561856E-1
1.717000E+3	2.639934E-1
1.718000E+3	2.644059E-1
1.719000E+3	2.752074E-1
1.720000E+3	2.839008E-1
1.721000E+3	2.941442E-1
1.722000E+3	3.105652E-1
1.723000E+3	3.282597E-1
1.724000E+3	3.628501E-1
1.725000E+3	3.916143E-1
1.726000E+3	4.203923E-1
1.727000E+3	4.364659E-1
1.728000E+3	4.388547E-1
1.729000E+3	4.201436E-1
1.730000E+3	3.883934E-1
1.731000E+3	3.708106E-1
1.732000E+3	3.476628E-1
1.733000E+3	3.443310E-1
1.734000E+3	3.459308E-1
1.735000E+3	3.536051E-1
1.736000E+3	3.600651E-1
1.737000E+3	3.340024E-1
1.738000E+3	3.300259E-1
1.739000E+3	3.245706E-1
1.740000E+3	3.214592E-1
1.741000E+3	3.267472E-1
1.742000E+3	3.123026E-1
